created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-09-09 09:29:50 UTC,441,45.34,60,62.48,625,-69,81,20,45.61
2020-09-09 09:31:50 UTC,442,43.74,59.21,60.96,627,-70,81,20,45
2020-09-09 09:33:50 UTC,443,43.58,58.93,60.95,629,-71,81,20,44.98
2020-09-09 09:35:50 UTC,444,45.31,60.89,63.51,631,-71,81,20,45.85
2020-09-09 09:37:50 UTC,445,44.73,61.2,63.79,633,-71,81,20,46
2020-09-09 09:39:50 UTC,446,44.21,61.65,63.54,635,-70,81,20,46.11
2020-09-09 09:41:50 UTC,447,43.82,59.33,61.54,637,-70,81,20,44.84
2020-09-09 09:43:50 UTC,448,43.83,59.06,61.02,639,-70,81,20,45.08
2020-09-09 09:45:50 UTC,449,43.76,61.11,62.91,641,-70,81,20,46
2020-09-09 09:47:50 UTC,450,46,59.93,61.52,643,-70,81,20,45.59
2020-09-09 09:49:50 UTC,451,45.07,61.81,62.98,645,-73,81,20,46.32
2020-09-09 09:51:50 UTC,452,44.67,62.13,64.33,647,-73,81,20,46.04
2020-09-09 09:53:50 UTC,453,43.51,59.49,61.42,649,-73,81,20,45.45
2020-09-09 09:55:50 UTC,454,44.16,60.41,62.52,651,-73,81,20,45.86
2020-09-09 09:57:50 UTC,455,45.38,62.31,64.34,653,-72,81,20,46.5
2020-09-09 09:59:50 UTC,456,44.24,60.02,61.74,655,-72,81,20,45.59
2020-09-09 10:01:50 UTC,457,44.02,60,62.87,657,-73,81,20,45.27
2020-09-09 10:03:50 UTC,458,43.53,59.95,62.05,659,-70,81,20,45.49
2020-09-09 10:05:50 UTC,459,43.67,60.36,62.26,661,-71,81,20,45.47
2020-09-09 10:07:50 UTC,460,44.02,56.16,57.26,663,-71,81,20,44.03
2020-09-09 10:09:50 UTC,461,43.61,57.59,59.7,665,-71,81,20,44.31
2020-09-09 10:11:50 UTC,462,44.11,59.25,60.98,667,-71,81,20,45.16
2020-09-09 10:13:50 UTC,463,44.24,59.1,61.08,669,-71,81,20,45.29
2020-09-09 10:15:50 UTC,464,43.54,61.12,63.77,671,-71,81,20,45.79
2020-09-09 10:17:50 UTC,465,44.16,60.29,64,673,-71,81,20,45.8
2020-09-09 10:19:50 UTC,466,43.41,59.02,62.75,675,-71,80,20,45.23
2020-09-09 10:21:50 UTC,467,43.58,59.42,61.56,677,-71,81,20,45.4
2020-09-09 10:23:50 UTC,468,42.75,57.18,59.34,679,-71,80,20,44.18
2020-09-09 10:25:50 UTC,469,42.93,59.65,61.93,681,-71,81,20,45.46
2020-09-09 10:27:50 UTC,470,43.25,59.69,62.09,683,-70,80,20,45.44
2020-09-09 10:29:50 UTC,471,42.8,57.1,59.46,685,-71,81,20,44.42
2020-09-09 10:31:50 UTC,472,43.22,60.29,62.38,687,-68,80,20,45.59
2020-09-09 10:33:50 UTC,473,42.8,58.84,61.12,689,-70,81,20,45.02
2020-09-09 10:35:50 UTC,474,43.75,58.05,59.64,691,-70,81,20,44.67
2020-09-09 10:37:50 UTC,475,41.67,54.72,57.65,693,-71,81,20,43.35
2020-09-09 10:39:50 UTC,476,43.54,60.05,62.19,695,-70,80,20,45.6
2020-09-09 10:41:50 UTC,477,44.09,60.51,62.82,697,-70,81,20,45.56
2020-09-09 10:43:50 UTC,478,42.55,56.77,58.96,699,-70,81,20,44
2020-09-09 10:45:51 UTC,479,42.48,60.75,63.43,701,-70,81,20,45.75
2020-09-09 10:47:50 UTC,480,41.75,57,60.14,703,-73,81,20,44.25
2020-09-09 10:49:50 UTC,481,43.18,58.84,60.51,705,-72,81,20,45.05
2020-09-09 10:51:50 UTC,482,42.35,56.3,58.74,707,-73,81,20,43.83
2020-09-09 10:53:50 UTC,483,42.61,56.86,58.86,709,-73,81,20,44.02
2020-09-09 10:55:50 UTC,484,42.83,58.98,61.07,711,-73,81,20,44.95
2020-09-09 10:57:50 UTC,485,43.96,60.02,62.38,713,-73,81,20,45.5
2020-09-09 10:59:50 UTC,486,43.35,59.72,62.42,715,-73,81,20,45.32
2020-09-09 11:01:50 UTC,487,43.89,59.85,62.54,717,-72,80,20,45.35
2020-09-09 11:03:50 UTC,488,42.57,59.41,61.67,719,-73,80,20,45.34
2020-09-09 11:05:50 UTC,489,43.51,60.4,63.18,721,-73,81,20,45.72
2020-09-09 11:07:50 UTC,490,44.57,60.71,62.98,723,-73,81,20,45.79
2020-09-09 11:09:50 UTC,491,42.98,58.54,61.38,725,-73,80,20,44.77
2020-09-09 11:11:50 UTC,492,41.92,58.8,60.83,727,-73,81,20,44.69
2020-09-09 11:13:50 UTC,493,43.68,60.16,62.81,729,-73,81,20,45.63
2020-09-09 11:15:50 UTC,494,45.35,62.86,64.98,731,-73,81,20,46.7
2020-09-09 11:17:50 UTC,495,44.37,61.37,64,733,-73,81,20,45.96
2020-09-09 11:19:50 UTC,496,44.75,61.32,63.07,735,-68,81,20,45.91
2020-09-09 11:21:50 UTC,497,45.11,61.3,63.98,737,-68,80,20,45.91
2020-09-09 11:23:50 UTC,498,43.45,60.17,62.88,739,-69,81,20,45.55
2020-09-09 11:25:50 UTC,499,43.54,58.91,61.78,741,-68,81,20,45
2020-09-09 11:27:50 UTC,500,44.52,61.62,64.43,743,-68,81,20,46.04
2020-09-09 11:29:50 UTC,501,44.3,59.2,60.7,745,-71,81,20,45.09
2020-09-09 11:31:50 UTC,502,45.21,61,63.49,747,-71,81,20,46.04
2020-09-09 11:33:50 UTC,503,44.3,59.91,62.13,749,-71,81,20,45.52
2020-09-09 11:35:50 UTC,504,44.14,60.09,62.32,751,-71,81,20,45.16
2020-09-09 11:37:50 UTC,505,44.67,59.47,62.12,753,-71,81,20,45.17
2020-09-09 11:39:50 UTC,506,42.05,57.98,60.11,755,-71,81,20,44.6
2020-09-09 11:41:50 UTC,507,44.31,59.38,61.19,757,-71,81,20,45.03
2020-09-09 11:43:50 UTC,508,46.13,63.84,65.47,759,-71,81,20,47.16
2020-09-09 11:45:50 UTC,509,45,61.36,64.72,761,-71,81,20,45.88
2020-09-09 11:47:50 UTC,510,43.07,59.36,62.65,763,-73,81,20,45.05
2020-09-09 11:49:50 UTC,511,44.32,61.7,63.7,765,-72,81,20,46.11
2020-09-09 11:51:50 UTC,512,45.96,62.87,65.59,767,-73,81,20,46.5
2020-09-09 11:53:50 UTC,513,43.64,58.89,60.86,769,-73,81,20,45
2020-09-09 11:55:50 UTC,514,43.59,60.97,63.52,771,-72,81,21,45.79
2020-09-09 11:57:50 UTC,515,42.17,56.9,58.54,773,-71,81,20,44.19
2020-09-09 11:59:50 UTC,516,42.2,57.38,58.93,775,-71,81,20,44.58
2020-09-09 12:01:50 UTC,517,41.3,56.14,58.6,777,-72,81,20,43.95
2020-09-09 12:03:50 UTC,518,40.95,56.95,59,779,-72,81,20,44.1
2020-09-09 12:05:50 UTC,519,43.09,58.3,60.98,781,-71,81,20,44.79
2020-09-09 12:07:50 UTC,520,43.38,60.88,62.91,783,-71,81,20,45.59
2020-09-09 12:09:50 UTC,521,44.31,60.64,62.18,785,-72,81,20,45.78
2020-09-09 12:11:50 UTC,522,42.46,56.26,58.86,787,-72,81,20,43.95
2020-09-09 12:13:50 UTC,523,43.84,59.33,60.95,789,-71,81,20,45.05
2020-09-09 12:15:50 UTC,524,43.38,60.71,62.33,791,-71,81,20,45.85
2020-09-09 12:17:50 UTC,525,44.58,59.4,61.93,793,-71,81,20,45.29
2020-09-09 12:19:52 UTC,526,44.88,60.93,62.21,795,-70,81,20,45.73
2020-09-09 12:21:50 UTC,527,45.02,62.45,64.6,797,-70,81,20,46.4
2020-09-09 12:23:50 UTC,528,44.82,60.33,62.15,799,-70,80,20,45.31
2020-09-09 12:25:50 UTC,529,43.16,57.47,59.22,801,-68,80,20,44.36
2020-09-09 12:27:50 UTC,530,42.56,59.04,60.7,803,-68,80,20,45.13
2020-09-09 12:29:50 UTC,531,43.46,59.86,61.74,805,-68,80,20,45.09
2020-09-09 12:31:50 UTC,532,43.61,58.18,59.84,807,-72,80,20,44.6
2020-09-09 12:33:50 UTC,533,44.36,61.18,63.67,809,-70,80,20,45.96
2020-09-09 12:35:50 UTC,534,44.67,61.78,64.04,811,-70,80,20,45.98
2020-09-09 12:37:50 UTC,535,44.21,60.57,62.71,813,-71,80,19,45.76
2020-09-09 12:39:50 UTC,536,42.86,58.45,61.19,815,-70,80,19,44.69
2020-09-09 12:41:50 UTC,537,41.72,56.96,59.11,817,-68,80,19,44.35
2020-09-09 12:43:50 UTC,538,43.55,60.73,63.55,819,-68,80,20,45.84
2020-09-09 12:45:50 UTC,539,42.89,58.37,59.81,821,-68,80,20,44.75
2020-09-09 12:47:50 UTC,540,41.43,56.73,59.52,823,-68,80,20,44.34
2020-09-09 12:49:50 UTC,541,41.95,56.82,59.3,825,-68,80,20,44.09
2020-09-09 12:51:50 UTC,542,41.98,58.05,60.31,827,-70,80,20,44.8
2020-09-09 12:53:50 UTC,543,40.79,55.66,58.04,829,-70,80,20,43.91
2020-09-09 12:55:50 UTC,544,42.19,58.58,61.86,831,-70,80,20,44.69
2020-09-09 12:57:50 UTC,545,42.24,57.38,60.36,833,-70,80,20,44.26
2020-09-09 12:59:50 UTC,546,42.05,56.39,59.18,835,-70,79,20,44.11
2020-09-09 13:01:50 UTC,547,41.09,56.27,57.8,837,-69,79,20,43.73
2020-09-09 13:03:50 UTC,548,41.12,57.28,58.56,839,-69,79,20,44.05
2020-09-09 13:05:50 UTC,549,40.07,55.19,57.68,841,-67,79,20,43.26
2020-09-09 13:07:50 UTC,550,42.78,57.15,59.4,843,-68,79,20,44.56
2020-09-09 13:09:50 UTC,551,41.75,57.37,59.21,845,-68,79,20,44.54
2020-09-09 13:11:50 UTC,552,41.78,57,59.64,847,-68,79,20,44.32
2020-09-09 13:13:50 UTC,553,41.21,56.39,58.93,849,-68,79,20,44.21
2020-09-09 13:15:50 UTC,554,42.49,56.64,58.73,851,-68,79,20,44.04
2020-09-09 13:17:50 UTC,555,40.51,56.53,58.75,853,-68,79,20,43.95
2020-09-09 13:19:50 UTC,556,41.74,55.77,56.68,855,-68,79,20,43.86
2020-09-09 13:21:50 UTC,557,39.22,51.92,54.68,857,-68,79,20,41.78
2020-09-09 13:23:50 UTC,558,40.93,57.86,60.14,859,-68,79,20,44.64
2020-09-09 13:25:50 UTC,559,40.84,56.58,58.87,861,-70,79,20,44.18
2020-09-09 13:27:50 UTC,560,41.48,56.55,58.66,863,-71,79,20,43.71
2020-09-09 13:29:50 UTC,561,41.34,56.45,58.71,865,-70,79,20,44.16
2020-09-09 13:31:50 UTC,562,42.28,56.84,59.28,867,-71,79,20,44.24
2020-09-09 13:33:50 UTC,563,42.25,56.95,58.09,869,-71,79,20,44.31
2020-09-09 13:35:50 UTC,564,39.98,55.07,57.27,871,-68,79,20,43.46
2020-09-09 13:37:50 UTC,565,41.32,55.35,57.65,873,-71,79,20,43.35
2020-09-09 13:39:50 UTC,566,42.32,56.38,57.96,875,-72,79,20,44.04
2020-09-09 13:41:50 UTC,567,41.45,56.11,58.21,877,-72,79,20,43.91
2020-09-09 13:43:50 UTC,568,41.73,55.85,57.85,879,-71,79,20,43.55
2020-09-09 13:45:50 UTC,569,40.47,55.66,57.78,881,-71,78,20,43.64
2020-09-09 13:47:50 UTC,570,41.71,58.31,59.93,883,-71,79,20,44.55
2020-09-09 13:49:50 UTC,571,41.88,56.84,59.54,885,-70,80,20,44.28
2020-09-09 13:51:50 UTC,572,43.57,58.28,60.46,887,-70,79,20,44.89
2020-09-09 13:53:50 UTC,573,41.16,57.26,58.64,889,-70,80,20,44.48
2020-09-09 13:55:50 UTC,574,41.74,57.41,59.38,891,-72,80,20,44.48
2020-09-09 13:57:50 UTC,575,40.17,54.88,56.45,893,-73,80,20,43.38
2020-09-09 13:59:50 UTC,576,41.51,53.67,54.98,895,-73,80,20,43
2020-09-09 14:01:50 UTC,577,41.62,57.64,60,897,-68,80,20,44.44
2020-09-09 14:03:50 UTC,578,41.54,57.32,59.66,899,-72,80,20,44.38
2020-09-09 14:05:50 UTC,579,41.47,58.81,60.72,901,-72,79,19,44.86
2020-09-09 14:07:50 UTC,580,41.18,57.07,59,903,-73,80,20,43.98
2020-09-09 14:09:50 UTC,581,40.95,53.46,54.32,905,-72,80,20,42.65
2020-09-09 14:11:50 UTC,582,42.14,54.9,57.37,907,-72,80,20,43.39
2020-09-09 14:13:50 UTC,583,41.35,54.39,56.26,909,-72,79,20,43.12
2020-09-09 14:15:50 UTC,584,41.08,57.25,59.28,911,-73,79,20,44.25
2020-09-09 14:17:50 UTC,585,41,55.15,56.96,913,-72,79,20,43.43
2020-09-09 14:19:50 UTC,586,41.66,56.17,59.05,915,-70,79,20,44.09
2020-09-09 14:21:50 UTC,587,40.66,54.93,57.4,917,-69,79,20,43.5
2020-09-09 14:23:50 UTC,588,40.53,54.72,56.4,919,-71,80,20,43.26
2020-09-09 14:25:51 UTC,589,39.58,54.75,56.87,921,-72,79,20,43.15
2020-09-09 14:27:55 UTC,590,40.44,54.22,56.27,923,-71,79,20,42.95
2020-09-09 14:30:08 UTC,591,39.36,55.39,57.16,925,-70,79,20,43.46
2020-09-09 14:32:00 UTC,592,41.55,56.27,58.61,927,-70,79,20,44.02
2020-09-09 14:33:55 UTC,593,40.44,54.76,57.29,929,-68,79,20,43.24
2020-09-09 14:36:09 UTC,594,39.96,55.91,57.48,931,-68,80,20,43.84
2020-09-09 14:38:12 UTC,595,40.5,53.1,54.66,933,-68,80,20,42.41
2020-09-09 14:39:54 UTC,596,40.18,56.07,58.91,935,-68,80,20,43.98
2020-09-09 14:42:00 UTC,597,41.04,54.07,55.65,937,-70,79,20,43.28
2020-09-09 14:44:09 UTC,598,40.42,55.95,57.36,939,-70,80,20,43.76
2020-09-09 14:45:50 UTC,599,41.76,55.6,57.69,941,-68,79,20,43.69
2020-09-09 14:48:22 UTC,600,40.47,54.21,55.95,943,-68,80,20,43.07
2020-09-09 14:50:01 UTC,601,40.18,53.44,56.53,945,-73,80,20,42.72
2020-09-09 14:52:00 UTC,602,39.93,54.16,56.29,947,-68,80,20,43.07
2020-09-09 14:54:04 UTC,603,40.04,55.4,57.84,949,-68,79,20,43.56
2020-09-09 14:56:09 UTC,604,40.11,54.04,57.19,951,-72,79,20,43
2020-09-09 14:57:50 UTC,605,40.93,55.57,58.12,953,-72,79,20,43.77
2020-09-09 14:59:55 UTC,606,39.74,54.54,57.94,955,-72,79,20,43.09
2020-09-09 15:01:59 UTC,607,40.31,55.59,57.26,957,-72,79,20,43.83
2020-09-09 15:04:00 UTC,608,39.82,55.84,59.3,959,-73,79,20,43.68
2020-09-09 15:06:02 UTC,609,39.18,53.42,55.49,961,-72,79,20,42.75
2020-09-09 15:08:19 UTC,610,39.66,53.52,55.26,963,-72,76,20,42.64
2020-09-09 15:10:26 UTC,611,39.68,55.34,57.73,965,-72,80,20,43.79
2020-09-09 15:12:05 UTC,612,38.72,53.05,55.91,967,-72,79,20,42.59
2020-09-09 15:14:00 UTC,613,41.26,56.45,58.84,969,-68,79,20,44.14
2020-09-09 15:16:00 UTC,614,40.41,54.48,56.39,971,-68,80,20,43.34
2020-09-09 15:17:50 UTC,615,40.34,53.8,56.04,973,-68,79,20,42.89
2020-09-09 15:19:50 UTC,616,39.45,51.74,53.83,975,-70,79,20,41.98
2020-09-09 15:21:50 UTC,617,40,54.58,56.28,977,-70,79,21,43.21
2020-09-09 15:23:50 UTC,618,39.7,53.98,55.27,979,-70,79,21,43.27
2020-09-09 15:25:53 UTC,619,39.85,54.25,55.87,981,-70,79,21,43.33
2020-09-09 15:27:50 UTC,620,39.35,52.51,54.51,983,-70,79,21,42.46
2020-09-09 15:29:50 UTC,621,39.16,52.1,54.59,985,-72,79,21,42.22
2020-09-09 15:31:50 UTC,622,38.28,52.02,53.74,987,-70,79,21,41.78
2020-09-09 15:33:57 UTC,623,38.69,53.33,55.46,989,-70,79,21,42.48
2020-09-09 15:35:50 UTC,624,38.12,52.2,54.04,991,-72,79,21,42.12
2020-09-09 15:37:50 UTC,625,38.53,51.6,52.88,993,-68,79,21,41.6
2020-09-09 15:39:51 UTC,626,38.14,52.14,54.79,995,-68,79,21,42.16
2020-09-09 15:41:51 UTC,627,39.47,53.09,55,997,-68,79,21,42.65
2020-09-09 15:43:54 UTC,628,39.58,53.75,54.75,999,-68,79,21,42.89
2020-09-09 15:45:50 UTC,629,38.15,51.53,52.97,1001,-68,79,21,41.87
2020-09-09 15:47:50 UTC,630,38.72,53.57,55.03,1003,-68,79,21,42.72
2020-09-09 15:49:50 UTC,631,37.53,49.98,51.55,1005,-69,79,21,41.09
2020-09-09 15:51:50 UTC,632,38.38,52.5,54.55,1007,-68,79,21,42.18
2020-09-09 15:53:53 UTC,633,37.56,50.47,52.54,1009,-70,79,21,41.17
2020-09-09 15:55:50 UTC,634,37.54,51.37,53.88,1011,-72,79,21,41.44
2020-09-09 15:57:50 UTC,635,38.38,51.6,53.04,1013,-72,79,21,42.02
2020-09-09 15:59:50 UTC,636,39.3,55.04,57.3,1015,-72,79,21,43.5
2020-09-09 16:01:50 UTC,637,38.58,52.69,54.63,1017,-72,79,21,42.51
2020-09-09 16:03:50 UTC,638,39.14,53.25,54.77,1019,-72,79,21,42.71
2020-09-09 16:05:50 UTC,639,37.71,49.7,52.07,1021,-70,79,21,40.98
2020-09-09 16:07:50 UTC,640,37.39,50.27,52.3,1023,-70,80,21,41.45
2020-09-09 16:09:50 UTC,641,37.52,50.03,52.97,1025,-73,79,21,41.22
2020-09-09 16:11:50 UTC,642,38.34,50.83,52.46,1027,-72,79,22,41.47
2020-09-09 16:13:50 UTC,643,37.38,50.38,52.14,1029,-70,79,22,41.14
2020-09-09 16:15:50 UTC,644,37.75,51.38,53.09,1031,-71,79,22,41.64
2020-09-09 16:17:50 UTC,645,37,49.44,51.19,1033,-73,79,22,40.84
2020-09-09 16:19:50 UTC,646,37.45,50.55,52.59,1035,-73,79,22,41.45
2020-09-09 16:21:57 UTC,647,37.98,51.48,53.89,1037,-68,79,22,41.98
2020-09-09 16:23:50 UTC,648,37.02,48.59,50.2,1039,-72,79,22,40.52
2020-09-09 16:25:52 UTC,649,36.54,49.37,51.09,1041,-72,79,22,40.65
2020-09-09 16:27:51 UTC,650,37.03,49.68,52.08,1043,-70,79,22,40.69
2020-09-09 16:29:50 UTC,651,36.62,49.67,51.34,1045,-74,79,22,41.03
2020-09-09 16:31:50 UTC,652,38.07,51.64,52.75,1047,-72,79,22,41.93
2020-09-09 16:33:57 UTC,653,37.59,51.21,53.34,1049,-70,79,22,41.54
2020-09-09 16:35:57 UTC,654,37.61,50.64,52.03,1051,-72,79,22,41.44
2020-09-09 16:37:50 UTC,655,37.78,50.47,51.62,1053,-72,79,22,41.28
2020-09-09 16:39:50 UTC,656,36.98,50.2,53.07,1055,-72,79,22,41.14
2020-09-09 16:41:50 UTC,657,37.43,50.37,52.94,1057,-72,79,22,41.48
2020-09-09 16:43:50 UTC,658,37.48,51.02,52.9,1059,-68,79,22,41.74
2020-09-09 16:45:50 UTC,659,37.48,50.69,52.1,1061,-68,79,22,41.59
2020-09-09 16:48:09 UTC,660,37.12,50.48,52.2,1063,-68,79,22,41.39
2020-09-09 16:49:50 UTC,661,36.04,49.93,50.63,1065,-70,79,22,41.24
2020-09-09 16:51:50 UTC,662,37.4,49.1,51.78,1067,-70,79,22,40.83
2020-09-09 16:53:50 UTC,663,37.26,49.07,51.12,1069,-71,79,22,40.7
2020-09-09 16:55:50 UTC,664,36.67,49.4,51.22,1071,-71,79,22,40.91
2020-09-09 16:57:50 UTC,665,36.51,49.93,51.45,1073,-71,79,22,41
2020-09-09 16:59:50 UTC,666,36.61,48.8,50.21,1075,-71,79,22,40.59
2020-09-09 17:01:50 UTC,667,35.27,47.53,49.1,1077,-71,79,22,39.9
2020-09-09 17:03:50 UTC,668,37.25,51.28,53,1079,-70,79,22,41.89
2020-09-09 17:05:50 UTC,669,35.7,48.61,49.96,1081,-71,79,22,40.43
2020-09-09 17:07:50 UTC,670,36.29,48.46,50.05,1083,-72,79,22,40.21
2020-09-09 17:09:50 UTC,671,35.76,49.76,51.71,1085,-72,79,22,40.93
2020-09-09 17:11:50 UTC,672,36.35,50.37,51.72,1087,-72,79,22,41.16
2020-09-09 17:13:50 UTC,673,36.85,49.69,51.07,1089,-73,79,22,40.91
2020-09-09 17:15:50 UTC,674,37.09,51.11,52.59,1091,-73,79,22,41.46
2020-09-09 17:17:50 UTC,675,37.11,51.11,52.4,1093,-73,79,22,41.75
2020-09-09 17:19:50 UTC,676,35.86,47.07,48.59,1095,-73,79,22,39.66
2020-09-09 17:21:50 UTC,677,36.15,48.89,50.69,1097,-71,79,22,40.6
2020-09-09 17:23:50 UTC,678,36.07,48.7,51.04,1099,-73,79,22,40.54
2020-09-09 17:25:50 UTC,679,36.79,50.88,52.79,1101,-73,79,22,41.72
2020-09-09 17:27:50 UTC,680,36.41,49.75,51.53,1103,-73,79,22,41.1
2020-09-09 17:29:50 UTC,681,36.09,50.16,51.78,1105,-73,79,22,40.98
2020-09-09 17:31:50 UTC,682,36.36,50.91,54.51,1107,-73,79,22,41.6
2020-09-09 17:33:50 UTC,683,35.57,49.07,51.09,1109,-72,79,22,40.63
2020-09-09 17:35:50 UTC,684,36.28,49.97,51.91,1111,-73,79,22,41.19
2020-09-09 17:37:50 UTC,685,36.08,48.12,49.95,1113,-68,79,22,39.98
2020-09-09 17:39:50 UTC,686,35.45,49.62,51.11,1115,-72,80,22,40.65
2020-09-09 17:41:50 UTC,687,36.2,49.87,51.69,1117,-71,79,22,40.91
2020-09-09 17:43:50 UTC,688,35.78,49.44,51.51,1119,-71,80,22,40.71
2020-09-09 17:45:50 UTC,689,35.46,48.72,50.77,1121,-70,80,23,40.53
2020-09-09 17:47:51 UTC,690,35.56,47.07,48.38,1123,-68,80,23,39.76
2020-09-09 17:49:50 UTC,691,35.64,49.04,50.89,1125,-68,79,23,40.56
2020-09-09 17:51:50 UTC,692,35.79,49.77,51.77,1127,-71,79,23,41.05
2020-09-09 17:53:50 UTC,693,35.42,48.33,50.14,1129,-72,79,23,40.39
2020-09-09 17:55:50 UTC,694,35.58,46.26,47.86,1131,-71,79,23,39.09
2020-09-09 17:57:50 UTC,695,36.39,49.59,51.24,1133,-69,79,24,40.8
2020-09-09 17:59:50 UTC,696,34.29,45.75,47.68,1135,-69,79,24,38.81
2020-09-09 18:01:50 UTC,697,34.88,46.22,47.88,1137,-69,79,24,39.09
2020-09-09 18:03:50 UTC,698,36.25,50.67,52.42,1139,-70,79,24,41.15
2020-09-09 18:05:50 UTC,699,35.07,46.55,48.2,1141,-72,79,24,39.16
2020-09-09 18:07:50 UTC,700,35.75,48.75,49.64,1143,-70,79,24,40.42
2020-09-09 18:09:50 UTC,701,37.45,51.91,54.46,1145,-69,79,24,42.16
2020-09-09 18:11:50 UTC,702,35.53,47.47,48.77,1147,-70,79,24,39.93
2020-09-09 18:13:50 UTC,703,35.93,50.16,51.6,1149,-72,79,24,41.25
2020-09-09 18:15:50 UTC,704,35.07,48.74,50.71,1151,-72,79,24,40.53
2020-09-09 18:17:50 UTC,705,36.04,49.89,52.49,1153,-72,79,24,41.16
2020-09-09 18:19:50 UTC,706,35.15,48.81,50.93,1155,-69,80,24,40.39
2020-09-09 18:21:50 UTC,707,36.98,50.47,52.29,1157,-68,80,24,41.35
2020-09-09 18:23:50 UTC,708,36.84,49.77,51.52,1159,-68,79,25,41.14
2020-09-09 18:25:50 UTC,709,35.55,48.32,49.7,1161,-71,80,25,40.34
2020-09-09 18:27:50 UTC,710,34.9,45.46,46.17,1163,-71,79,25,39.02
2020-09-09 18:29:50 UTC,711,34.88,45.79,48.1,1165,-71,79,25,39.02
2020-09-09 18:31:50 UTC,712,34.11,48.06,50.09,1167,-73,79,25,40.13
2020-09-09 18:33:50 UTC,713,34.77,47.19,48.14,1169,-71,80,25,39.86
2020-09-09 18:35:50 UTC,714,34.79,49.3,51.3,1171,-71,79,25,40.81
2020-09-09 18:37:50 UTC,715,34.81,47.55,48.45,1173,-71,80,25,39.93
2020-09-09 18:39:50 UTC,716,35.93,47.59,48.96,1175,-71,79,25,40.04
2020-09-09 18:41:50 UTC,717,34.61,47.82,49.23,1177,-71,79,25,40
2020-09-09 18:43:50 UTC,718,35.05,46.78,48.05,1179,-71,79,25,39.59
2020-09-09 18:45:50 UTC,719,34.45,47.74,49.31,1181,-73,79,25,40.05
2020-09-09 18:47:50 UTC,720,35.76,49.37,51.17,1183,-73,79,25,40.78
2020-09-09 18:49:50 UTC,721,33.16,43.3,45.98,1185,-73,79,25,37.34
2020-09-09 18:51:50 UTC,722,35.53,48.65,49.95,1187,-73,79,26,40.61
2020-09-09 18:53:51 UTC,723,33.3,46.88,48.75,1189,-73,79,26,39.43
2020-09-09 18:55:50 UTC,724,33.35,45.93,47.18,1191,-73,79,26,38.84
2020-09-09 18:57:50 UTC,725,33.27,45.47,46.78,1193,-73,79,26,38.58
2020-09-09 18:59:50 UTC,726,33.36,46.27,47.78,1195,-69,79,26,39.03
2020-09-09 19:01:51 UTC,727,34.02,47.66,49.55,1197,-70,79,26,39.84
2020-09-09 19:03:50 UTC,728,33.89,45.29,47.69,1199,-71,79,26,38.75
2020-09-09 19:05:50 UTC,729,33.68,46.91,48.7,1201,-71,79,26,39.27
2020-09-09 19:07:50 UTC,730,35.12,46.26,48.69,1203,-71,79,26,39.34
2020-09-09 19:09:50 UTC,731,35.93,47.1,48.81,1205,-71,79,26,39.76
2020-09-09 19:11:50 UTC,732,35.05,47.78,49.03,1207,-72,79,26,40.21
2020-09-09 19:13:50 UTC,733,34.29,45.6,47.93,1209,-71,79,26,39.04
2020-09-09 19:15:50 UTC,734,34.72,48.83,50.17,1211,-72,79,26,40.36
2020-09-09 19:17:50 UTC,735,35.28,47.29,48.78,1213,-72,79,26,39.78
2020-09-09 19:19:50 UTC,736,35.98,47.63,48.81,1215,-72,79,26,39.63
2020-09-09 19:21:50 UTC,737,34.7,46.79,48.79,1217,-70,79,26,39.43
2020-09-09 19:23:50 UTC,738,35.32,47.18,48.91,1219,-71,79,26,39.59
2020-09-09 19:25:50 UTC,739,34.45,48.59,50.36,1221,-71,79,26,40.52
2020-09-09 19:27:50 UTC,740,33.37,47.36,48.61,1223,-71,79,26,39.92
2020-09-09 19:29:50 UTC,741,32.39,43.2,44.2,1225,-71,79,26,37.57
2020-09-09 19:31:50 UTC,742,31,41.07,42.89,1227,-71,79,26,36.3
2020-09-09 19:33:50 UTC,743,29.69,42.24,44.17,1229,-71,79,26,37.12
2020-09-09 19:35:50 UTC,744,29.17,39.6,41.16,1231,-72,79,26,35.5
2020-09-09 19:37:50 UTC,745,26.74,35.82,37.02,1233,-72,79,26,33.33
2020-09-09 19:39:50 UTC,746,25.4,32.75,33.76,1235,-71,79,26,31.45
2020-09-09 19:41:50 UTC,747,24.16,31.65,32.74,1237,-71,79,26,30.79
2020-09-09 19:43:50 UTC,748,23.44,32.96,33.58,1239,-71,79,26,31.6
2020-09-09 19:45:50 UTC,749,22.72,30.84,32.66,1241,-73,79,26,30.05
2020-09-09 19:47:50 UTC,750,21.51,27.25,27.58,1243,-73,79,26,27.25
2020-09-09 19:49:50 UTC,751,20.89,28,29.05,1245,-70,79,26,27.93
2020-09-09 19:51:50 UTC,752,20.59,27.55,27.97,1247,-71,79,26,27.48
2020-09-09 19:53:50 UTC,753,19.97,25.85,27.27,1249,-70,79,26,25.85
2020-09-09 19:55:50 UTC,754,18.52,24.18,24.84,1251,-73,79,26,24.18
