"","ID_10m","PM1","PM25","PM10","TempC","RH","CO2"
"1277",2020-09-18 05:10:00,51.2362366639068,62.4722336493017,64.6651206384252,25.9,52,503
"1278",2020-09-18 05:20:00,51.4064631712492,62.9069731770858,65.1654084186015,25.8,52,501.5
"1279",2020-09-18 05:30:00,51.4090184630052,62.4269534949628,64.8105263092274,25.8,52,503
"1280",2020-09-18 05:40:00,51.782898601138,63.1724421691308,65.6394400318947,25.9,52,503
"1281",2020-09-18 05:50:00,52.3206164578781,63.5772583619417,65.6986381666372,25.8,52,504
"1282",2020-09-18 06:00:00,52.4256063188913,63.9648255472315,66.0921642839627,25.85,52,503.5
"1283",2020-09-18 06:10:00,52.6688650396167,64.5513060408227,66.7263162338392,25.85,52,503
"1284",2020-09-18 06:20:00,52.6028994140904,64.4485666539179,66.4924803421498,25.9,52,503
"1285",2020-09-18 06:30:00,52.5996598144699,64.4330691338379,66.5246542783551,25.85,52,502.5
"1286",2020-09-18 06:40:00,52.5092469949216,64.4536227521335,66.5988382849716,25.8,52,501.5
"1287",2020-09-18 06:50:00,52.5860180234154,64.2374939970163,66.811752636422,25.8,52,500
"1288",2020-09-18 07:10:00,52.6561179973033,64.9940375166357,67.2465138261158,25.85,52,500.5
"1289",2020-09-18 07:20:00,52.282435333411,63.9900396796422,65.9445693873391,25.85,51.5,499.5
"1290",2020-09-18 07:30:00,52.1932348689142,64.0150314215312,65.7907931681583,25.8,52,500
"1291",2020-09-18 07:50:00,52.0549178546749,63.5702663958045,65.6082211520008,25.85,51,499
"1292",2020-09-18 08:00:00,52.3257048201353,64.3371765630202,66.3453366590381,25.8,51.5,497.5
"1293",2020-09-18 08:10:00,52.1556476418057,64.0897009396832,66.258752200664,25.9,51,498
"1294",2020-09-18 08:30:00,52.0052426463142,64.0767136840797,66.0550791199194,25.75,51,497.5
"1295",2020-09-18 08:40:00,52.4130310463692,64.6399841278578,66.7494460684819,25.8,51,497
"1296",2020-09-18 10:40:00,51.8687093072832,63.533088355052,65.2373429172512,25.7,52,505
"1297",2020-09-18 11:40:00,52.3669455876535,63.996486335169,66.1178661398645,25.85,52,508.5
"1298",2020-09-18 11:50:00,51.8755091129582,63.4302120302999,65.2655630972837,25.8,52,509
"1299",2020-09-18 16:10:00,39.0402181116097,47.6078593590858,49.3597853775703,24.8,54,535
"1300",2020-09-18 16:20:00,39.7213201151578,48.3928311096854,50.5678413027019,24.75,55,533
"1301",2020-09-18 16:30:00,40.06003148179,48.7102524039406,50.4383426942825,24.7,55,532
"1302",2020-09-18 16:40:00,40.4893244122133,49.2143831645377,50.8232948141663,24.8,55,532
"1303",2020-09-19 03:20:00,19.9854038768113,23.1634310443615,24.6650819173482,24.9,56,503
"1304",2020-09-19 06:10:00,22.9480734227212,26.6886746239913,27.9162146233376,24.9,55,506
"1305",2020-09-19 08:20:00,17.5149693469828,20.2581629150753,20.985152623426,25.1,54,499
"1306",2020-09-19 16:20:00,3.00223896488318,3.56223238376943,4.10449519901463,25.45,51.5,494.5
"1307",2020-09-19 16:30:00,2.95895229100985,3.53959062856471,4.40959470577129,25.4,52,496
"1308",2020-09-19 18:50:00,2.01451743430426,2.48289902659851,3.03112077387938,25.5,51,497
"1309",2020-09-19 20:00:00,1.74828727529482,2.20118517858761,2.58255682886995,25.9,50,491
"1310",2020-09-19 20:20:00,1.63477266463247,2.01283273775153,2.34653293174857,25.9,50,490
